timestamp,transaction_id,emp_id,emp_class,branch_id,action_type,amount,account_touched,destination_account,ip_address,transfer_channel,records_accessed,dwell_time_seconds,raw_complaint_text,hr_remark_text,is_fraud_flag,calendar_context,login_hour,off_hours_flag
2026-01-26 18:15:37,6d4ce3df-07e6-46e8-8f66-e7ae143b3f1b,EMP_1403,CLERK,BR_09,Initiate,335070.82,ACC_2762,ACC_1555,10.9.149.201,RTGS,101,291.3,,,0,NORMAL,18,0
2026-01-26 18:16:49,11a13c96-291d-426b-b98c-9379337fc879,EMP_1453,CLERK,BR_04,Initiate,198320.26,ACC_5091,ACC_3141,10.4.200.140,NEFT,145,235.7,Account balance inquiry. Normal operation.,Target achieved for Q3 2025.,0,NORMAL,18,0
2026-01-26 18:22:23,52382f63-8677-4ec2-9633-3a9aa0db526f,EMP_1329,CLERK,BR_04,DB_Read,96361.51,ACC_4626,ACC_4004,10.4.87.127,SYSTEM,109,239.1,Account balance inquiry. Normal operation.,Completed fraud awareness workshop.,0,NORMAL,18,0
2026-01-26 18:24:42,c6ab22c5-0cc2-40d1-b910-d228627e1325,EMP_1027,CLERK,BR_17,System_Login,2774.22,ACC_3802,ACC_6372,10.17.128.212,SYSTEM,147,33.5,KYC update verified. Documents in order.,Attended mandatory AML training.,0,NORMAL,18,0
2026-01-26 18:25:27,7fc52282-6303-4c24-858b-6cfce70d5225,EMP_1095,CLERK,BR_06,System_Login,428545.54,ACC_4557,ACC_6132,10.6.68.126,SYSTEM,121,290.0,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,NORMAL,18,0
2026-01-26 18:26:07,1597c3fe-9d09-476a-a1f8-93ebc250daaa,EMP_1099,CLERK,BR_01,System_Login,147670.6,ACC_6467,ACC_9048,10.1.183.97,SYSTEM,115,145.2,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,NORMAL,18,0
2026-01-26 18:27:28,70000a16-242e-465a-988f-e66269b0eaea,EMP_1145,CLERK,BR_17,DB_Read,299386.93,ACC_4158,ACC_2162,10.17.235.177,SYSTEM,92,94.1,Routine account inquiry. Resolved satisfactorily.,Attended mandatory AML training.,0,NORMAL,18,0
2026-01-26 18:28:40,726c014a-b722-4594-a323-2d97b6814098,EMP_1424,CLERK,BR_12,DB_Read,160675.96,ACC_2275,ACC_7060,10.12.73.21,SYSTEM,105,247.4,Standard NEFT processing — customer confirmed.,Annual leave approved.,0,NORMAL,18,0
2026-01-26 18:37:49,c7262809-e3e5-4eb6-8814-a582e5291d00,EMP_1380,CLERK,BR_09,DB_Read,445023.77,ACC_4239,ACC_6919,10.9.231.172,SYSTEM,120,208.1,IMPS transfer confirmed by customer.,Completed CBS upgrade training.,0,NORMAL,18,0
2026-01-26 18:40:03,fa482aeb-f556-4894-8373-0a320c287b4a,EMP_1140,CLERK,BR_03,Initiate,86521.65,ACC_6753,ACC_5454,10.3.145.45,NEFT,129,102.1,Signature mismatch resolved after verification.,Target achieved for Q3 2025.,0,NORMAL,18,0
2026-01-26 18:41:22,37005cf7-36bc-4184-9889-4aa1985ea2d3,EMP_1185,CLERK,BR_10,Initiate,456206.61,ACC_5936,ACC_7253,10.10.148.47,NEFT,142,141.8,Routine account inquiry. Resolved satisfactorily.,Completed fraud awareness workshop.,0,NORMAL,18,0
2026-01-26 18:44:08,6a9c9308-cd84-4949-9032-a1858724ce27,EMP_1490,CLERK,BR_13,System_Login,117804.45,ACC_9010,ACC_6725,10.13.164.55,SYSTEM,107,156.0,Customer verified transaction manually. No issues reported.,Annual leave approved.,0,NORMAL,18,0
2026-01-26 18:52:37,b9981126-12a1-44c0-9eca-c6fd57558691,EMP_1289,MANAGER,BR_04,Approve,694658.1,ACC_9125,ACC_6166,10.4.182.137,NEFT,46,88.0,Customer verified transaction manually. No issues reported.,Annual leave approved.,0,NORMAL,18,0
2026-01-26 18:54:43,5995b5a1-bf0b-48de-b6c8-e3c009bddee4,EMP_1157,MANAGER,BR_12,Approve,2149567.53,ACC_1578,ACC_3734,10.12.66.7,NEFT,39,232.0,Standard NEFT processing — customer confirmed.,Transferred to BR_05 on mutual request.,0,NORMAL,18,0
2026-01-26 18:59:33,1cb82554-bfae-4034-a809-743904ee90f8,EMP_1001,CLERK,BR_12,System_Login,186917.67,ACC_9636,ACC_8945,10.12.253.73,SYSTEM,145,198.0,Routine account inquiry. Resolved satisfactorily.,Completed CBS upgrade training.,0,NORMAL,18,0
2026-01-26 19:00:02,20a0d5a3-fa18-4fa1-9e4c-6d9ade062942,EMP_1327,CLERK,BR_07,DB_Read,84188.29,ACC_4305,ACC_1102,10.7.182.165,SYSTEM,126,44.5,Loan EMI processed as per schedule.,Completed CBS upgrade training.,0,NORMAL,19,0
2026-01-26 19:07:30,7c2e4be2-c7fd-4603-a3ad-b09943d5e038,EMP_1457,CLERK,BR_02,Initiate,479139.08,ACC_6076,ACC_5791,10.2.154.184,NEFT,129,267.3,Minor delay in credit. Resolved within SLA.,Target achieved for Q3 2025.,0,NORMAL,19,0
2026-01-26 19:14:46,be11bd51-61a9-4206-84e0-d556e6aa7f4a,EMP_1050,CLERK,BR_18,Initiate,266058.7,ACC_2386,ACC_2955,10.18.46.252,RTGS,140,174.3,Signature mismatch resolved after verification.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,19,0
2026-01-26 19:16:02,ba9b7459-1dfd-4276-8112-4aa315601a16,EMP_1082,CLERK,BR_12,DB_Read,292887.85,ACC_1512,ACC_5801,10.12.66.7,SYSTEM,118,194.2,IMPS transfer confirmed by customer.,Completed fraud awareness workshop.,0,NORMAL,19,0
2026-01-26 19:16:54,2f6bf5cc-69af-4c92-b452-9f0ab44bbfd3,EMP_1004,CLERK,BR_20,System_Login,183446.47,ACC_6245,ACC_3271,10.20.147.81,SYSTEM,96,228.5,IMPS transfer confirmed by customer.,Promoted to Senior Clerk. Effective April 2026.,0,QUARTER_END,19,0
2026-01-26 19:17:45,91fd7366-abae-42e4-9515-ff5d5519e2e6,EMP_1158,CLERK,BR_11,DB_Read,426506.04,ACC_1018,ACC_5733,10.11.87.10,SYSTEM,132,195.8,Standard NEFT processing — customer confirmed.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,19,0
2026-01-26 19:26:00,669f02c4-c7e6-422a-b837-92ffaeae0a44,EMP_1080,CLERK,BR_09,DB_Read,495095.54,ACC_1068,ACC_5920,10.9.29.202,SYSTEM,126,165.8,IMPS transfer confirmed by customer.,Attended mandatory AML training.,0,FYE,19,0
2026-01-26 19:26:46,30d8b989-df5a-43f7-9d7a-e24b0047c458,EMP_1484,CLERK,BR_16,System_Login,476450.7,ACC_6920,ACC_1740,10.16.89.234,SYSTEM,141,36.3,KYC update verified. Documents in order.,Transferred to BR_05 on mutual request.,0,NORMAL,19,0
2026-01-26 19:27:59,89414552-00e3-4974-869e-24c1356dfa2e,EMP_1128,CLERK,BR_19,Initiate,438785.41,ACC_7030,ACC_6435,10.19.95.49,NEFT,80,198.8,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,0,NORMAL,19,0
2026-01-26 19:30:56,08adf448-006d-40d5-b288-7384a06efaf1,EMP_1114,CLERK,BR_19,System_Login,99711.44,ACC_4347,ACC_6963,10.19.98.70,SYSTEM,111,269.7,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,0,QUARTER_END,19,0
2026-01-26 19:31:34,49d96236-15de-42fb-9afe-90ba45107760,EMP_1058,CLERK,BR_17,Initiate,205206.54,ACC_8976,ACC_8533,10.17.97.146,NEFT,86,62.7,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,NORMAL,19,0
2026-01-26 19:33:48,e6b0f363-79b3-4459-8b63-d66a2fcd19ff,EMP_1023,CLERK,BR_10,Initiate,404011.95,ACC_8763,ACC_6665,10.10.84.43,RTGS,87,190.4,,,0,NORMAL,19,0
2026-01-26 19:34:14,538af62e-ff4f-4b82-97fb-15df98940999,EMP_1415,CLERK,BR_05,DB_Read,309668.09,ACC_5766,ACC_7072,10.5.224.209,SYSTEM,127,101.3,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,0,NORMAL,19,0
2026-01-26 19:35:39,a1c3de13-bc5e-4058-8236-8194cbc806da,EMP_1181,CLERK,BR_13,DB_Read,437979.21,ACC_6646,ACC_5485,152.174.98.212,SYSTEM,114,100.4,Minor delay in credit. Resolved within SLA.,Attended mandatory AML training.,0,NORMAL,19,0
2026-01-26 19:37:14,207f23ce-a3fc-4527-9bec-a0576c9a8c72,EMP_1044,IT_ADMIN,BR_15,SYSTEM_BULK_EXPORT,591.0,ACC_5162,ACC_8484,10.15.145.43,SYSTEM,82006,0.0028,,,0,NORMAL,19,0
2026-01-26 19:44:02,c92c4756-6972-4bc7-95a7-2c6a875eecda,EMP_1439,CLERK,BR_04,System_Login,170534.19,ACC_6393,ACC_2455,10.4.45.3,SYSTEM,83,67.7,Account balance inquiry. Normal operation.,Target achieved for Q3 2025.,0,NORMAL,19,0
2026-01-26 19:48:13,53f9f59b-8105-43a0-bd2f-6dfe95a041e4,EMP_1072,CLERK,BR_08,System_Login,354860.97,ACC_3935,ACC_7795,10.8.251.67,SYSTEM,136,105.4,,,0,NORMAL,19,0
2026-01-26 19:52:58,40e6be36-4335-49d5-9cb9-50a5341e1534,EMP_1284,MANAGER,BR_08,DB_Read,1780774.81,ACC_8341,ACC_3816,10.8.97.132,SYSTEM,17,197.2,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,0,NORMAL,19,0
2026-01-26 19:59:35,e6535e6c-7e36-4268-a7c9-3ca3160f582f,EMP_1395,CLERK,BR_15,DB_Read,496918.73,ACC_3987,ACC_2391,10.15.101.239,SYSTEM,111,294.9,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,NORMAL,19,0
2026-01-26 20:00:00,2a4e8702-8b6c-4b9f-9f3d-7e52ce8cefdd,EMP_1112,CLERK,BR_11,Initiate,50000000.0,ACC_5544,ACC_5855,10.11.42.97,RTGS,123,83.2,Suspected phishing transaction — customer did not initiate this.,Disciplinary proceedings initiated per Staff Regulation 14(3). Do not reassign.,1,NORMAL,20,0
2026-01-26 20:00:40,901bd3ff-8bd6-48a6-80f8-472e77d933ce,EMP_1073,MANAGER,BR_11,Approve,50000000.0,ACC_5544,ACC_5939,10.11.238.154,RTGS,21,103.7,Suspected phishing transaction — customer did not initiate this.,HR flagged for integrity review. Loan file irregularities noted by internal audit.,1,NORMAL,20,0
2026-01-26 20:02:35,a4b0fb51-ab77-4995-bd74-0498d4dacb5e,EMP_1352,CLERK,BR_15,System_Login,22504.78,ACC_5946,ACC_9875,10.15.171.250,SYSTEM,123,120.5,Customer query regarding statement. Clarified.,Transferred to BR_05 on mutual request.,0,NORMAL,20,0
2026-01-26 20:04:27,0950f4e8-17e5-424f-9a2a-9a1a7063bcfd,EMP_1392,CLERK,BR_17,DB_Read,101895.46,ACC_9643,ACC_3618,10.17.189.17,SYSTEM,133,177.6,,,0,NORMAL,20,0
2026-01-26 20:08:52,96505c0f-ea47-430d-8ed4-44a5d28932f3,EMP_1231,MANAGER,BR_01,System_Login,1113359.68,ACC_6674,ACC_8487,10.1.92.236,SYSTEM,43,226.1,Minor delay in credit. Resolved within SLA.,Performance review: Satisfactory.,0,NORMAL,20,0
2026-01-26 20:16:37,cb954532-7a04-49b4-9bb2-ba636dede4f5,EMP_1422,CLERK,BR_10,DB_Read,2836.83,ACC_3167,ACC_7089,10.10.49.160,SYSTEM,86,124.4,Standard NEFT processing — customer confirmed.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,20,0
2026-01-26 20:21:26,fc038b7c-e710-45a2-8809-391d8d87d9ec,EMP_1286,MANAGER,BR_05,Approve,1956281.38,ACC_7463,ACC_4511,10.5.103.205,RTGS,22,73.3,Signature mismatch resolved after verification.,Transferred to BR_05 on mutual request.,0,NORMAL,20,0
2026-01-26 20:31:27,54bf8d2a-63eb-4c1b-b9de-1418216c8980,EMP_1100,MANAGER,BR_10,Approve,2438860.95,ACC_7565,ACC_3941,10.10.94.48,RTGS,44,220.3,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,NORMAL,20,0
2026-01-26 20:44:59,bcea05ca-0d2c-4872-ba4a-a0eb3cb72b58,EMP_1352,CLERK,BR_15,DB_Read,144849.21,ACC_3302,ACC_5331,10.15.145.43,SYSTEM,94,49.5,Routine account inquiry. Resolved satisfactorily.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,20,0
2026-01-26 20:59:11,2c445c49-7704-45b5-824c-7637a4f2d283,EMP_1209,CLERK,BR_12,System_Login,81278.03,ACC_1785,ACC_1329,10.12.168.212,SYSTEM,99,214.5,Standard NEFT processing — customer confirmed.,Performance review: Satisfactory.,0,NORMAL,20,0
2026-01-26 21:08:46,0bbd8308-2164-4d62-9792-5cb5001ddf56,EMP_1025,CLERK,BR_07,DB_Read,330226.42,ACC_8245,ACC_9145,10.7.42.118,SYSTEM,150,126.1,IMPS transfer confirmed by customer.,Annual leave approved.,0,NORMAL,21,1
2026-01-26 21:44:45,aff7bacd-f75f-4f78-b799-4bcdb8e573c1,EMP_1333,CLERK,BR_13,Initiate,52655.27,ACC_8026,ACC_1276,10.13.82.57,UPI,97,198.6,,,0,NORMAL,21,1
2026-01-26 21:47:26,77a0e3f5-ccc6-4d4d-a29b-199fafe2cbe7,EMP_1123,CLERK,BR_17,Initiate,153562.05,ACC_1497,ACC_4484,10.17.241.181,UPI,119,88.2,KYC update verified. Documents in order.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,21,1
2026-01-26 21:57:59,3167ab3a-ba3b-4a44-88b1-0633e9a8a1c4,EMP_1128,CLERK,BR_19,Initiate,99882.92,ACC_4253,ACC_1418,10.19.131.67,UPI,91,208.4,Signature mismatch resolved after verification.,Attended mandatory AML training.,0,NORMAL,21,1
2026-01-27 08:00:19,1a4635d3-0c6e-49d8-a82a-6e2b406dacdc,EMP_1287,CLERK,BR_14,Initiate,396183.36,ACC_6941,ACC_9972,10.14.249.249,RTGS,143,106.0,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,0,NORMAL,8,0
2026-01-27 08:02:55,023755fe-3ea1-47b8-a5e6-3a1a10f09fe7,EMP_1448,CLERK,BR_01,System_Login,371545.84,ACC_1754,ACC_9141,10.1.5.115,SYSTEM,81,57.4,Account balance inquiry. Normal operation.,Annual leave approved.,0,NORMAL,8,0
2026-01-27 08:04:37,82a6f88b-e1bd-4e3f-adb6-1db2497d0766,EMP_1064,IT_ADMIN,BR_06,System_Login,520.0,ACC_3744,ACC_7440,10.6.130.34,SYSTEM,84476,271.2,Customer query regarding statement. Clarified.,Completed fraud awareness workshop.,0,NORMAL,8,0
2026-01-27 08:07:56,a0cb3c8e-4102-433e-b279-2dd5adbf216d,EMP_1443,CLERK,BR_16,Initiate,78491.11,ACC_3589,ACC_3643,10.16.132.177,UPI,82,244.2,IMPS transfer confirmed by customer.,Performance review: Satisfactory.,0,NORMAL,8,0
2026-01-27 08:16:12,60760bd1-71d0-45b4-9e01-42e2d07f0aec,EMP_1058,CLERK,BR_17,System_Login,171760.03,ACC_5121,ACC_2109,10.17.22.113,SYSTEM,136,243.1,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,0,NORMAL,8,0
2026-01-27 08:58:09,2bae64ce-cf8f-48e0-b5a6-706c74a306cb,EMP_1440,CLERK,BR_19,System_Login,465387.67,ACC_3593,ACC_3029,10.19.247.215,SYSTEM,113,127.1,Minor delay in credit. Resolved within SLA.,Annual leave approved.,0,QUARTER_END,8,0
2026-01-27 09:00:00,72edb84b-3d9b-4701-aefe-0b26eb3d7877,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9959.78,CUST_ATM_004,,10.20.192.84,ATM,97,95.5,"Formal complaint filed — demanded bribe, senior manager witness present.",Second written warning issued. Allegations of financial impropriety being investigated.,1,NORMAL,9,0
2026-01-27 09:05:43,8e823f5e-c95c-43b1-821b-6153dcd32863,EMP_1234,MANAGER,BR_10,System_Login,1173882.0,ACC_4909,ACC_1949,10.10.14.176,SYSTEM,38,168.9,,,0,NORMAL,9,0
2026-01-27 09:07:32,fa756d0b-fb20-4fd5-92e3-4206ed733c93,EMP_1282,CLERK,BR_04,DB_Read,43596.09,ACC_6308,ACC_8910,10.4.196.14,SYSTEM,82,160.7,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,0,NORMAL,9,0
2026-01-27 09:12:02,e48a4424-2012-4123-b594-2809344dd405,EMP_1400,CLERK,BR_17,DB_Read,444869.17,ACC_5449,ACC_6875,10.17.99.88,SYSTEM,117,204.4,Customer query regarding statement. Clarified.,Annual leave approved.,0,NORMAL,9,0
2026-01-27 09:14:00,de81d969-79dd-41ea-8250-7e885eaf48f0,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9583.65,CUST_ATM_004,,10.20.192.84,ATM,97,34.8,Account holder complained: demanded bribe and threatened to delay processing.,Employee terminated for gross misconduct — pending appeal.,1,NORMAL,9,0
2026-01-27 09:27:26,cdb7e242-60c3-4a32-8706-89cb3f0c1d42,EMP_1480,CLERK,BR_20,Initiate,174113.22,ACC_2936,ACC_7798,10.20.76.62,UPI,130,154.8,Customer verified transaction manually. No issues reported.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,9,0
2026-01-27 09:28:00,d6b8c3f8-ce71-4b70-ab4b-5f6a2d50ebf1,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9948.46,CUST_ATM_004,,10.20.192.84,ATM,89,112.6,"Customer reported that branch manager demanded bribe for loan approval. Amount: ₹50,000.",Suspended pending investigation. Access revoked.,1,NORMAL,9,0
2026-01-27 09:32:43,86f5bead-eac1-4f35-a474-14c105f0b839,EMP_1480,CLERK,BR_20,DB_Read,163521.93,ACC_3083,ACC_1120,10.20.203.175,SYSTEM,119,153.7,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,0,NORMAL,9,0
2026-01-27 09:34:48,ebf7a143-10f5-4ea5-8d78-be2d5ac370bc,EMP_1375,CLERK,BR_19,System_Login,388260.31,ACC_1016,ACC_2927,71.188.129.89,SYSTEM,86,211.6,Routine account inquiry. Resolved satisfactorily.,Attended mandatory AML training.,0,NORMAL,9,0
2026-01-27 09:36:43,b6530a75-3cdd-4df6-8fd0-4684dc3cba9e,EMP_1474,CLERK,BR_08,System_Login,383670.16,ACC_6560,ACC_6495,10.8.47.158,SYSTEM,116,116.7,Standard NEFT processing — customer confirmed.,Completed fraud awareness workshop.,0,NORMAL,9,0
2026-01-27 09:41:17,c7d77457-6d5a-4948-ba83-38d30a4bef83,EMP_1066,CLERK,BR_10,Initiate,167127.6,ACC_8646,ACC_7366,10.10.94.48,IMPS,108,211.5,Minor delay in credit. Resolved within SLA.,Transferred to BR_05 on mutual request.,0,FYE,9,0
2026-01-27 09:42:00,1fe2fb73-1269-4e58-8111-f5e1438358aa,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9580.01,CUST_ATM_004,,10.20.192.84,ATM,120,226.7,Multiple customers report same employee demanding cash for expedited service.,Employee under departmental inquiry for misconduct. Conduct unsatisfactory.,1,NORMAL,9,0
2026-01-27 09:47:13,11b865eb-8549-4301-b64a-afdf9ed20385,EMP_1377,CLERK,BR_19,DB_Read,177902.53,ACC_2260,ACC_1331,10.19.209.44,SYSTEM,132,61.8,Signature mismatch resolved after verification.,Performance review: Satisfactory.,0,NORMAL,9,0
2026-01-27 09:55:13,9f2fc0a3-d19f-49ff-a5b8-be261773215e,EMP_1176,CLERK,BR_04,DB_Read,481424.85,ACC_6825,ACC_7270,10.4.87.127,SYSTEM,123,225.4,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,0,NORMAL,9,0
2026-01-27 09:56:00,90c3256d-aec1-4a55-b41c-fa75edb736a7,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9547.96,CUST_ATM_004,,10.20.192.84,ATM,98,271.7,Manager demanded bribe for loan approval; customer refused and lodged written complaint.,CBI referral recommended by internal audit committee.,1,NORMAL,9,0
2026-01-27 10:00:30,16bf3f82-e001-4c8e-a2c2-6a589439c95c,EMP_1169,CLERK,BR_17,Initiate,147489.57,ACC_7130,ACC_5187,10.17.214.96,UPI,150,129.9,Routine account inquiry. Resolved satisfactorily.,Annual leave approved.,0,NORMAL,10,0
2026-01-27 10:00:38,2e916f12-9b92-459a-8dd3-ffa2880a0c81,EMP_1379,CLERK,BR_14,Initiate,246841.76,ACC_7480,ACC_3655,10.14.224.233,RTGS,83,35.9,Routine account inquiry. Resolved satisfactorily.,Completed CBS upgrade training.,0,NORMAL,10,0
2026-01-27 10:03:25,bad72d5f-44d0-4ebf-b877-5a18ecff8b33,EMP_1135,CLERK,BR_18,Initiate,495884.26,ACC_2502,ACC_7053,10.18.106.240,NEFT,140,139.6,Customer query regarding statement. Clarified.,Transferred to BR_05 on mutual request.,0,NORMAL,10,0
2026-01-27 10:03:43,46a736a0-bc7b-44c3-97bb-bbb5a6fcc874,EMP_1016,CLERK,BR_10,DB_Read,365585.02,ACC_2487,ACC_5168,10.10.49.160,SYSTEM,133,296.1,Customer query regarding statement. Clarified.,Completed fraud awareness workshop.,0,NORMAL,10,0
2026-01-27 10:05:51,b507f078-c6c4-47ee-8bcf-d83a14d62607,EMP_1294,CLERK,BR_12,System_Login,436790.97,ACC_8396,ACC_7948,10.12.111.47,SYSTEM,98,189.6,,,0,FYE,10,0
2026-01-27 10:06:12,43c3ef6c-d222-4115-b020-959d9b858ca8,EMP_1254,CLERK,BR_12,DB_Read,88768.08,ACC_4863,ACC_3039,10.12.170.109,SYSTEM,111,57.9,KYC update verified. Documents in order.,Performance review: Satisfactory.,0,NORMAL,10,0
2026-01-27 10:08:22,8a76572b-281b-4ecb-aecb-44ebd0b37442,EMP_1486,MANAGER,BR_06,System_Login,1202411.24,ACC_5788,ACC_7266,10.6.130.34,SYSTEM,47,77.8,IMPS transfer confirmed by customer.,Promoted to Senior Clerk. Effective April 2026.,0,QUARTER_END,10,0
2026-01-27 10:10:00,99ae0095-4ac8-4677-9045-e28067a4cb20,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9589.2,CUST_ATM_004,,10.20.192.84,ATM,133,96.0,Manager demanded bribe for loan approval; customer refused and lodged written complaint.,Performance review withheld pending Ethics Committee decision.,1,QUARTER_END,10,0
2026-01-27 10:11:12,aac1f6f5-eb31-4857-9931-d558a4591ca6,EMP_1458,CLERK,BR_06,Initiate,251710.55,ACC_9231,ACC_6094,10.6.59.35,RTGS,108,139.0,,,0,NORMAL,10,0
2026-01-27 10:18:02,14110a57-40b5-4fa0-8522-8f3aeaebe5b0,EMP_1484,CLERK,BR_16,DB_Read,364596.96,ACC_7817,ACC_3869,10.16.240.103,SYSTEM,150,140.7,Standard NEFT processing — customer confirmed.,Target achieved for Q3 2025.,0,NORMAL,10,0
2026-01-27 10:18:45,f622f22e-7cd3-4b34-aebb-2e1ccb750e1e,EMP_1303,CLERK,BR_09,System_Login,327848.49,ACC_5438,ACC_8392,10.9.237.182,SYSTEM,113,48.4,Standard NEFT processing — customer confirmed.,Annual leave approved.,0,NORMAL,10,0
2026-01-27 10:19:07,aece6fc8-ff02-406b-9f51-9938bc13e271,EMP_1224,CLERK,BR_03,DB_Read,145013.52,ACC_8970,ACC_3923,10.3.213.48,SYSTEM,103,126.0,Customer query regarding statement. Clarified.,Transferred to BR_05 on mutual request.,0,NORMAL,10,0
2026-01-27 10:23:05,2c76f55f-34c5-4e9d-a8e2-886fa5b8e966,EMP_1481,CLERK,BR_17,System_Login,31681.74,ACC_6294,ACC_5659,10.17.22.113,SYSTEM,93,50.7,Standard NEFT processing — customer confirmed.,Completed CBS upgrade training.,0,NORMAL,10,0
2026-01-27 10:24:00,d3184b73-59b0-4d63-b803-7fe5befc8337,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9777.27,CUST_ATM_004,,10.20.192.84,ATM,125,99.1,Second complaint this month: demanded bribe from small business owner.,Employee terminated for gross misconduct — pending appeal.,1,NORMAL,10,0
2026-01-27 10:24:33,33ed56ec-81ce-437b-9dcd-ff6742975f85,EMP_1062,CLERK,BR_03,Initiate,168765.41,ACC_7529,ACC_7098,10.3.242.27,UPI,146,158.8,,,0,NORMAL,10,0
2026-01-27 10:25:59,4b21423f-12da-4cc3-a004-93d738cbd903,EMP_1377,CLERK,BR_19,DB_Read,64042.38,ACC_8095,ACC_7644,10.19.21.73,SYSTEM,109,69.5,,,0,NORMAL,10,0
2026-01-27 10:27:43,e579153f-444e-4fb5-84f4-e55b61e89e81,EMP_1269,CLERK,BR_12,Initiate,26320.81,ACC_2736,ACC_9550,10.12.73.21,UPI,127,172.6,Signature mismatch resolved after verification.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,10,0
2026-01-27 10:29:32,a89bb8a5-1387-4986-8998-0f64a7a0fc39,EMP_1351,CLERK,BR_20,DB_Read,7440.5,ACC_2711,ACC_3860,10.20.63.98,SYSTEM,143,211.7,IMPS transfer confirmed by customer.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,10,0
2026-01-27 10:34:25,d129153f-c1b0-438d-bbf0-66d1a873fb5d,EMP_1159,CLERK,BR_01,DB_Read,360217.18,ACC_7226,ACC_7767,10.1.205.44,SYSTEM,101,247.2,Signature mismatch resolved after verification.,Promoted to Senior Clerk. Effective April 2026.,0,FYE,10,0
2026-01-27 10:38:00,170c5fb3-0450-46bd-9c38-bcf2516566d7,EMP_1480,CLERK,BR_20,ATM_Withdrawal,9726.12,CUST_ATM_004,,10.20.192.84,ATM,121,56.9,Unauthorized debit reported by account holder.,HR flagged for integrity review. Loan file irregularities noted by internal audit.,1,NORMAL,10,0
2026-01-27 10:38:31,949b902f-ba72-455e-a16e-255bb21c58d0,EMP_1086,CLERK,BR_01,System_Login,159135.72,ACC_3490,ACC_1830,10.1.5.115,SYSTEM,86,106.6,Loan EMI processed as per schedule.,Transferred to BR_05 on mutual request.,0,NORMAL,10,0
2026-01-27 10:43:05,9366e011-21b2-42b8-879e-202bfd88c02d,EMP_1124,MANAGER,BR_12,DB_Read,2873702.99,ACC_7410,ACC_7555,10.12.197.176,SYSTEM,25,222.8,,,0,NORMAL,10,0
2026-01-27 10:44:11,5c16c987-6b4f-435d-b05e-66e1969e21ff,EMP_1225,CLERK,BR_13,System_Login,292748.17,ACC_1181,ACC_3296,10.13.61.217,SYSTEM,138,129.1,Customer verified transaction manually. No issues reported.,Target achieved for Q3 2025.,0,NORMAL,10,0
2026-01-27 10:45:08,c117c534-c56d-4dc9-b90f-c66e79671d04,EMP_1261,CLERK,BR_19,DB_Read,130550.55,ACC_1451,ACC_4686,10.19.10.137,SYSTEM,100,286.4,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,0,NORMAL,10,0
2026-01-27 10:45:26,2d60ae3f-5f68-44c4-aea7-5d8923321b25,EMP_1178,CLERK,BR_17,System_Login,145577.59,ACC_7754,ACC_4903,10.17.248.44,SYSTEM,109,248.8,IMPS transfer confirmed by customer.,Attended mandatory AML training.,0,NORMAL,10,0
2026-01-27 10:46:50,ef049fbc-a1eb-4944-975a-3bca4fcd7c93,EMP_1042,CLERK,BR_17,DB_Read,199793.76,ACC_4716,ACC_1193,10.17.86.70,SYSTEM,80,91.3,Customer verified transaction manually. No issues reported.,Medical leave approved — 3 days.,0,NORMAL,10,0
2026-01-27 10:51:23,3e93fce0-c700-4473-98c9-e24bff12039f,EMP_1380,CLERK,BR_09,DB_Read,362513.93,ACC_4773,ACC_5285,10.9.51.213,SYSTEM,120,283.1,Signature mismatch resolved after verification.,Transferred to BR_05 on mutual request.,0,FYE,10,0
