timestamp,transaction_id,emp_id,emp_class,branch_id,action_type,amount,account_touched,destination_account,transfer_channel,session_id,ip_address,raw_complaint_text,hr_remark_text,dest_account_watchlisted,is_fraud_flag,dwell_time_seconds,records_accessed,calendar_context,login_hour,off_hours_flag
2026-03-13 13:48:09,754eeb42-5d11-49c1-a687-66f802503e4a,EMP_1497,CLERK,BR_11,DB_Read,149945.16,ACC_2244,ACC_154,SYSTEM,f96ed83c-1112-4a10-9999-10d7757cc98e,10.11.28.36,KYC update verified. Documents in order.,Medical leave approved — 3 days.,1,0,287.3,114,FYE,13,0
2026-03-13 13:58:10,c6d59da5-8a74-453f-ab85-216f23b4ef26,EMP_1073,CLERK,BR_08,DB_Read,302611.27,ACC_3361,ACC_160,SYSTEM,4e934e24-001d-405f-a113-342c991fd155,10.8.103.147,Loan EMI processed as per schedule.,Target achieved for Q3 2025.,1,0,271.0,123,FYE,13,0
2026-03-13 14:04:18,5aa9aa17-a79c-4ede-832c-2d21dafacaad,EMP_1194,CLERK,BR_14,DB_Read,383501.44,ACC_4091,ACC_536,SYSTEM,63cba557-459c-4d8b-8c23-7564b0f34d03,10.14.30.135,Signature mismatch resolved after verification.,Transferred to BR_05 on mutual request.,1,0,59.0,95,FYE,14,0
2026-03-13 14:09:05,396a9a55-51da-485b-9c93-35655d495845,EMP_1077,CLERK,BR_15,DB_Read,478738.46,ACC_2941,ACC_385,SYSTEM,8e6dc78c-0777-430f-84e6-b0c9370f962c,10.15.247.169,,,1,0,216.5,106,FYE,14,0
2026-03-13 14:16:09,0be93af4-0e32-424e-bce5-174297117798,EMP_1160,CLERK,BR_16,Initiate,71724.36,ACC_3480,ACC_189,IMPS,d31715c5-6e95-4c25-af30-5018fdb86841,10.16.124.254,Standard NEFT processing — customer confirmed.,Transferred to BR_05 on mutual request.,1,0,78.7,86,FYE,14,0
2026-03-13 14:17:39,9f2b8d4b-2c08-45a6-ac46-e4dd62facc62,EMP_1325,CLERK,BR_09,DB_Read,243282.56,ACC_6346,ACC_590,SYSTEM,869e2912-24c4-47b5-9951-f0c3ba3273df,10.9.216.89,Loan EMI processed as per schedule.,Promoted to Senior Clerk. Effective April 2026.,1,0,192.1,131,FYE,14,0
2026-03-13 14:18:26,4fb7db96-9d39-4968-896d-447cddee1fe3,EMP_1437,CLERK,BR_02,Initiate,223670.95,ACC_8723,ACC_373,NEFT,c7027a60-d8f3-45b9-9f65-3c19d0161fce,10.2.169.173,KYC update verified. Documents in order.,Medical leave approved — 3 days.,0,0,236.5,82,FYE,14,0
2026-03-13 14:19:01,54d5ccf4-331d-4a66-9641-573e561c6c14,EMP_1197,CLERK,BR_16,DB_Read,33167.84,ACC_7052,ACC_393,SYSTEM,a74858c8-2150-420e-a106-1f4acdc17ab9,10.16.124.254,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,1,0,273.7,134,FYE,14,0
2026-03-13 14:22:35,0215839d-dcb3-4abf-8811-548f33603ea4,EMP_1499,CLERK,BR_13,Initiate,221013.7,ACC_9800,ACC_135,RTGS,f0ee7c5c-dc1c-4f82-9370-7eb98002a12f,10.13.160.106,,,1,0,291.2,145,FYE,14,0
2026-03-13 14:25:36,f62e0514-b2fd-4267-b38f-4f889a639de6,EMP_1377,CLERK,BR_05,Initiate,281454.26,ACC_8529,ACC_226,NEFT,f6058e63-7a62-4365-8621-8696f88e0298,10.5.253.48,KYC update verified. Documents in order.,Completed fraud awareness workshop.,1,0,298.9,132,FYE,14,0
2026-03-13 14:28:55,f1f5c22c-55f1-4e3f-9780-86f706f0e6cd,EMP_1090,CLERK,BR_06,Initiate,396753.23,ACC_9845,ACC_114,RTGS,ae2df0e8-4cc9-4940-9041-3edccc5b5e43,10.6.171.73,IMPS transfer confirmed by customer.,Annual leave approved.,1,0,94.0,108,FYE,14,0
2026-03-13 14:30:19,0e3184c2-8715-4b89-a1d7-1a97859e796a,EMP_1374,MANAGER,BR_03,DB_Read,1316502.27,ACC_1188,ACC_516,SYSTEM,c2e4800f-c3a0-40ea-bf0a-5dc3ea4586bb,10.3.181.174,,,0,0,204.2,25,FYE,14,0
2026-03-13 14:31:27,e26e9732-fcda-4913-ab77-bb55c8815436,EMP_1464,CLERK,BR_19,DB_Read,429666.81,ACC_7212,ACC_458,SYSTEM,96e425c9-715e-4013-a162-a908caa697a0,10.19.247.201,KYC update verified. Documents in order.,Performance review: Satisfactory.,1,0,30.6,99,FYE,14,0
2026-03-13 14:33:48,38c1aedf-c8c6-42a8-9f38-17302f9bb885,EMP_1481,CLERK,BR_14,DB_Read,293594.39,ACC_2734,ACC_265,SYSTEM,c7dcc11e-80bd-4f6c-b33e-b5fa9d7ab5a6,10.14.78.51,KYC update verified. Documents in order.,Promoted to Senior Clerk. Effective April 2026.,1,0,96.6,144,FYE,14,0
2026-03-13 14:41:47,ab66e873-2203-4102-8458-ef1fd1ef1d9c,EMP_1384,CLERK,BR_18,DB_Read,409887.38,ACC_1996,ACC_137,SYSTEM,29f42593-caa2-4705-9372-c0a1b182ec7c,10.18.95.175,KYC update verified. Documents in order.,Completed CBS upgrade training.,0,0,194.0,98,FYE,14,0
2026-03-13 14:45:15,8b513d04-b21e-4d56-8974-3ac26aa4ba09,EMP_1201,CLERK,BR_12,DB_Read,227403.17,ACC_4645,ACC_110,SYSTEM,67db92cd-0089-4566-8a39-d099be47fe30,10.12.237.235,Routine account inquiry. Resolved satisfactorily.,Completed CBS upgrade training.,1,0,66.5,131,FYE,14,0
2026-03-13 14:45:50,2335aa18-048f-4330-8ed5-e962c40b5ec9,EMP_1290,CLERK,BR_20,Initiate,76735.15,ACC_6300,ACC_179,UPI,8ac49c05-16e6-4283-8b51-69f5711be0bf,10.20.251.248,,,1,0,249.5,121,FYE,14,0
2026-03-13 14:50:37,66200f90-5bac-496e-a61e-9a3069c98360,EMP_1079,CLERK,BR_19,DB_Read,496074.6,ACC_4806,ACC_332,SYSTEM,1ef360b4-2ba4-4494-b2e6-e03d7b027900,10.19.208.27,Loan EMI processed as per schedule.,Target achieved for Q3 2025.,1,0,111.3,99,FYE,14,0
2026-03-13 14:51:39,ceac3e61-cef9-4cf7-8143-e8097f16b5be,EMP_1024,CLERK,BR_20,DB_Read,34809.25,ACC_5197,ACC_143,SYSTEM,ac86ca05-56a3-4d13-87fa-4dd2271409ab,10.20.126.185,Customer query regarding statement. Clarified.,Completed CBS upgrade training.,1,0,225.0,103,FYE,14,0
2026-03-13 14:52:22,adb782d9-091d-47c5-bade-dc700fa79089,EMP_1153,CLERK,BR_10,DB_Read,302471.35,ACC_2094,ACC_412,SYSTEM,dbf860f7-f219-4caf-8769-1fc3ebecb71d,10.10.201.136,Signature mismatch resolved after verification.,Performance review: Satisfactory.,1,0,117.4,88,FYE,14,0
2026-03-13 14:52:31,95f80b0f-ad36-46d4-92ca-5506eb89d8be,EMP_1025,MANAGER,BR_11,Initiate,1561603.19,ACC_9396,ACC_109,NEFT,b3829f60-6ca8-4338-97be-09389dbc21ee,10.11.218.143,Customer verified transaction manually. No issues reported.,Completed fraud awareness workshop.,1,0,264.2,50,FYE,14,0
2026-03-13 14:59:34,7de8d9a2-d30d-462c-8c97-eaa9e220aab2,EMP_1378,CLERK,BR_05,DB_Read,104520.87,ACC_4247,ACC_280,SYSTEM,82cd453b-8271-4f4c-bbad-3794f19a241b,10.5.147.83,KYC update verified. Documents in order.,Attended mandatory AML training.,1,0,219.0,125,FYE,14,0
2026-03-13 15:00:54,a181952c-88eb-42db-8c4f-3ec2a1bff4cb,EMP_1113,CLERK,BR_09,DB_Read,149503.06,ACC_8403,ACC_560,SYSTEM,83cb983a-75dd-4844-9dc5-b8e9b5fd061e,10.9.146.105,KYC update verified. Documents in order.,Performance review: Satisfactory.,1,0,125.0,83,FYE,15,0
2026-03-13 15:05:30,01b8cd30-016c-4638-b683-6be775da9a73,EMP_1348,CLERK,BR_01,Initiate,337850.21,ACC_9349,ACC_428,NEFT,4460d6bf-be3f-417e-9654-dfe6e5782bf1,10.1.205.129,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,1,0,129.4,150,FYE,15,0
2026-03-13 15:11:58,77ed43e9-e8c5-460d-8bf0-4e7a619a1f71,EMP_1053,CLERK,BR_15,Initiate,117147.04,ACC_4124,ACC_366,IMPS,0f71cdf2-c445-47dc-bcb7-79fe3011a638,10.15.181.69,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,1,0,130.8,119,FYE,15,0
2026-03-13 15:18:29,36b6b8da-6de8-4c6a-853b-cf54e24a1f87,EMP_1077,CLERK,BR_15,Initiate,337785.99,ACC_4167,ACC_144,RTGS,cbc936cc-9f31-4f32-8d7c-01ab3c6b5187,10.15.129.209,,,1,0,185.0,135,FYE,15,0
2026-03-13 15:19:36,1be09afe-0baf-48e6-adb0-855c0d1de518,EMP_1281,CLERK,BR_16,Initiate,320548.21,ACC_8018,ACC_235,RTGS,72bec529-6f48-4bf8-86fe-4340ee2b9a66,10.16.38.176,Customer query regarding statement. Clarified.,Transferred to BR_05 on mutual request.,1,0,130.2,116,FYE,15,0
2026-03-13 15:28:06,381730e9-d8c6-46df-af2f-0be679acdd39,EMP_1362,MANAGER,BR_16,DB_Read,454902.34,ACC_7860,ACC_335,SYSTEM,792cb1f9-7079-489c-b0e3-7c884c7ae297,10.16.115.77,Standard NEFT processing — customer confirmed.,Annual leave approved.,1,0,268.4,33,FYE,15,0
2026-03-13 15:31:03,081459fb-ef20-4433-95c8-869beec87ad2,EMP_1418,CLERK,BR_10,DB_Read,282234.93,ACC_1540,ACC_544,SYSTEM,4d0fd4bf-6cbc-4a9a-a1da-c8138e95bc2a,10.10.217.137,Customer verified transaction manually. No issues reported.,Performance review: Satisfactory.,1,0,266.0,137,FYE,15,0
2026-03-13 15:31:24,4e723342-d9f3-476d-98aa-41930bfdc223,EMP_1476,CLERK,BR_14,DB_Read,14023.32,ACC_2640,ACC_420,SYSTEM,bc503371-c0e3-4733-b880-3386017e4d42,10.14.38.242,Routine account inquiry. Resolved satisfactorily.,Medical leave approved — 3 days.,1,0,145.0,84,FYE,15,0
2026-03-13 15:33:47,ddf17543-8346-43e2-992c-6dc2c8c21a36,EMP_1383,CLERK,BR_04,Initiate,216207.07,ACC_1826,ACC_394,RTGS,1d672de0-e862-472b-a45a-4f39e54fd1db,10.4.202.210,Account balance inquiry. Normal operation.,Target achieved for Q3 2025.,1,0,250.9,91,FYE,15,0
2026-03-13 15:34:48,512ea3aa-674e-45e8-bc4e-5ab5260cdcb8,EMP_1370,CLERK,BR_04,DB_Read,1283.61,ACC_4338,ACC_314,SYSTEM,2256068c-e4b1-474a-a518-c4382e54b9f1,10.4.138.239,Standard NEFT processing — customer confirmed.,Completed fraud awareness workshop.,1,0,43.4,95,FYE,15,0
2026-03-13 15:36:28,a201c55b-624e-4f3a-a296-995b1173db3d,EMP_1249,CLERK,BR_11,DB_Read,395097.27,ACC_9318,ACC_441,SYSTEM,c91ec891-e01d-406a-9849-6ae7db930e26,10.11.192.48,Customer query regarding statement. Clarified.,Annual leave approved.,1,0,275.6,107,FYE,15,0
2026-03-13 15:38:01,fa6ba12a-1b6d-45c2-81a0-60a2549f97e3,EMP_1011,MANAGER,BR_19,Approve,1668146.98,ACC_3070,ACC_126,RTGS,fe69ba5f-8900-4e45-afbf-f7e5b9a0b841,10.19.86.176,Customer query regarding statement. Clarified.,Annual leave approved.,1,0,273.9,47,FYE,15,0
2026-03-13 15:38:10,e12d925e-1cb2-4469-a600-fc30ce632bd2,EMP_1424,MANAGER,BR_03,DB_Read,1600699.55,ACC_4449,ACC_462,SYSTEM,2b7980cf-30e8-4307-88b2-39009800d4f0,216.205.10.74,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,1,0,131.8,42,FYE,15,0
2026-03-13 15:41:20,eca04d40-f2e0-4cb2-b2b5-b48172cce8b7,EMP_1326,CLERK,BR_08,Initiate,325377.67,ACC_4084,ACC_270,RTGS,2884cdbc-7eff-48d9-a1a2-05052b71ea5a,10.8.103.147,Signature mismatch resolved after verification.,Attended mandatory AML training.,1,0,85.3,88,FYE,15,0
2026-03-13 15:52:39,5215aeeb-ee91-48af-a5b7-b9fcf70a130e,EMP_1175,CLERK,BR_13,DB_Read,362906.85,ACC_9569,ACC_293,SYSTEM,ac20cd20-0da0-4d4f-b4e2-e3032afa0ecc,10.13.160.106,,,1,0,280.9,142,FYE,15,0
2026-03-13 15:53:33,8f44ecfc-7d02-4196-9bca-a69714c3674e,EMP_1093,CLERK,BR_02,DB_Read,254623.97,ACC_5331,ACC_171,SYSTEM,f47211cf-15c4-470c-a1bb-b219edee46b4,10.2.153.152,Routine account inquiry. Resolved satisfactorily.,Promoted to Senior Clerk. Effective April 2026.,1,0,85.5,86,FYE,15,0
2026-03-13 15:57:18,6c4449d6-e735-4132-a6ab-92a8f6eb0705,EMP_1008,CLERK,BR_17,DB_Read,90852.18,ACC_9827,ACC_224,SYSTEM,6df4261d-4294-465e-a5e7-e901edf6a0ea,10.17.71.203,,,1,0,291.0,128,FYE,15,0
2026-03-13 15:58:34,57228188-6072-4fa5-8201-d28e3b191931,EMP_1313,CLERK,BR_12,Initiate,438822.82,ACC_6503,ACC_562,RTGS,02462246-54c6-4d4f-a14b-bc18578e3c26,10.12.68.100,KYC update verified. Documents in order.,Target achieved for Q3 2025.,1,0,248.3,99,FYE,15,0
2026-03-13 16:00:06,d7202cad-9145-4fb2-a3a8-eb3c76b7a292,EMP_1047,CLERK,BR_10,Initiate,102123.18,ACC_7693,ACC_211,IMPS,38931f68-81ea-4266-a23f-4b7267863b7f,10.10.65.187,KYC update verified. Documents in order.,Completed CBS upgrade training.,1,0,186.9,144,FYE,16,0
2026-03-13 16:03:49,23dd63d4-6601-446b-9632-49b5c7af4c75,EMP_1224,CLERK,BR_06,Initiate,178580.06,ACC_4081,ACC_118,UPI,8982723d-bb39-48e5-b62f-1e21a54be54e,10.6.131.184,Loan EMI processed as per schedule.,Completed CBS upgrade training.,1,0,80.6,98,FYE,16,0
2026-03-13 16:06:09,8b2650f9-5efc-4e32-9f9b-71a02fc128a1,EMP_1099,CLERK,BR_15,DB_Read,437049.39,ACC_6414,ACC_402,SYSTEM,84ca7e50-0e09-493d-9cba-2c30d0694d5a,10.15.8.136,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,1,0,136.2,93,FYE,16,0
2026-03-13 16:16:56,f7b30309-55b8-4c6d-ba8d-678f7461d690,EMP_1359,CLERK,BR_01,DB_Read,270781.44,ACC_4505,ACC_230,SYSTEM,4edce780-3ce0-4159-a30f-e3c2d7b5a122,10.1.99.93,Signature mismatch resolved after verification.,Completed CBS upgrade training.,1,0,167.2,148,FYE,16,0
2026-03-13 16:20:12,e6096129-088b-4374-895f-f10e1d68223d,EMP_1072,CLERK,BR_02,DB_Read,340619.7,ACC_7080,ACC_334,SYSTEM,bb5967b8-1e27-4f59-8dc5-53dea1553d72,10.2.116.185,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,1,0,58.6,112,FYE,16,0
2026-03-13 16:21:27,d3c6db59-926a-42f7-a7c7-4ecf42dbd76a,EMP_1494,CLERK,BR_03,Initiate,62148.5,ACC_6183,ACC_395,NEFT,50520a51-cacb-419e-b055-5d034687ea44,10.3.245.90,Customer verified transaction manually. No issues reported.,Completed fraud awareness workshop.,1,0,298.2,102,FYE,16,0
2026-03-13 16:24:18,f2394480-0ec8-426a-8bcd-7452dfc4c6df,EMP_1401,CLERK,BR_20,Initiate,92441.43,ACC_9586,ACC_479,IMPS,f96aa8e2-ff92-457f-9975-1a6c5c44b870,10.20.100.118,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,1,0,84.8,137,FYE,16,0
2026-03-13 16:32:58,172d0b43-5fc3-405d-a439-fe32d47cce7b,EMP_1084,MANAGER,BR_08,Initiate,2096555.38,ACC_7205,ACC_567,RTGS,d942fe7c-d498-4f51-ab48-2ef17b76f91f,10.8.167.219,Standard NEFT processing — customer confirmed.,Attended mandatory AML training.,1,0,173.4,33,FYE,16,0
2026-03-13 16:44:58,37b2095b-c053-4aae-ad80-c97ccc282166,EMP_1269,CLERK,BR_11,DB_Read,423220.14,ACC_6764,ACC_462,SYSTEM,befb7621-7e17-4bf2-a971-a9b0f1793d3c,10.11.224.60,,,1,0,112.8,136,FYE,16,0
2026-03-13 16:47:34,6793d93a-c687-404b-8f39-9f158de5590d,EMP_1446,CLERK,BR_10,DB_Read,255318.1,ACC_3465,ACC_594,SYSTEM,a2110876-31ff-4c40-866b-2529a17d49a4,10.10.201.136,Customer query regarding statement. Clarified.,Transferred to BR_05 on mutual request.,1,0,161.5,125,FYE,16,0
2026-03-13 16:49:31,41cfa510-033c-4760-9349-ae770f20474a,EMP_1048,CLERK,BR_07,DB_Read,232357.69,ACC_6784,ACC_330,SYSTEM,bcdd242a-63ee-494a-bf36-cc868a5fb86c,10.7.184.178,,,1,0,124.9,130,FYE,16,0
2026-03-13 16:50:09,78b76d86-bfe3-47dc-9e7b-7192ddf8c54e,EMP_1334,CLERK,BR_07,Initiate,31979.27,ACC_6135,ACC_306,IMPS,0f13d239-9a8d-4fb1-8ace-b18467c342c8,10.7.120.115,Signature mismatch resolved after verification.,Completed CBS upgrade training.,1,0,130.7,140,FYE,16,0
2026-03-13 16:52:54,7c898354-7100-405d-adbb-f1e73ad9bd2c,EMP_1135,CLERK,BR_03,DB_Read,51815.14,ACC_3113,ACC_585,SYSTEM,ff8aca6c-3594-449e-a022-5eae14a05a03,10.3.192.81,Loan EMI processed as per schedule.,Promoted to Senior Clerk. Effective April 2026.,1,0,261.0,85,FYE,16,0
2026-03-13 17:01:05,0b2c2880-e802-4036-b235-dfbd1cc792fe,EMP_1467,CLERK,BR_19,DB_Read,337752.08,ACC_8792,ACC_363,SYSTEM,2f694039-ae05-44ff-b95f-b095f4818ab7,10.19.222.71,,,1,0,135.4,119,FYE,17,0
2026-03-13 17:02:36,8320e7be-7826-4750-a471-3451b3b852ae,EMP_1029,CLERK,BR_10,DB_Read,102357.04,ACC_9275,ACC_369,SYSTEM,72a601ce-7a2f-41bd-876e-246d7b8c824e,10.10.117.64,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,0,0,199.1,93,FYE,17,0
2026-03-13 17:05:32,07f7eaed-e7cf-4cbf-a42e-0e12aba3d356,EMP_1094,CLERK,BR_18,DB_Read,436546.67,ACC_5423,ACC_272,SYSTEM,d2bccea3-e48a-4ace-868b-d4d200eaf9d3,10.18.192.111,Minor delay in credit. Resolved within SLA.,Performance review: Satisfactory.,1,0,246.7,107,FYE,17,0
2026-03-13 17:08:41,56744a43-e9ff-4cc0-8f38-dce6712805ac,EMP_1067,CLERK,BR_10,Initiate,333127.66,ACC_7502,ACC_471,RTGS,4f8e0062-ff77-479b-a504-c83c3d5ff790,10.10.105.18,Signature mismatch resolved after verification.,Attended mandatory AML training.,1,0,124.8,97,FYE,17,0
2026-03-13 17:09:19,16188767-8488-4613-a945-696a2a959cbb,EMP_1437,CLERK,BR_02,DB_Read,273284.84,ACC_2289,ACC_236,SYSTEM,ab7dd65d-7c2c-4c5a-b111-67b9c1df1735,10.2.250.182,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,1,0,227.5,105,FYE,17,0
2026-03-13 17:17:23,c9feb464-20f9-42e8-8139-25059a43fc82,EMP_1220,CLERK,BR_06,Initiate,305600.82,ACC_3549,ACC_201,NEFT,7b75ed02-8843-4ed0-b91f-83f0b60db91b,10.6.95.4,Customer verified transaction manually. No issues reported.,Medical leave approved — 3 days.,0,0,55.2,144,FYE,17,0
2026-03-13 17:31:33,456e1376-c2b4-471d-81d9-5f00e7b4482e,EMP_1119,CLERK,BR_09,DB_Read,39346.63,ACC_1359,ACC_233,SYSTEM,51dc034a-4713-4773-9b82-4b846b1db3c1,10.9.111.149,IMPS transfer confirmed by customer.,Medical leave approved — 3 days.,1,0,102.9,122,FYE,17,0
2026-03-13 17:35:03,d7d6e9b7-e594-4b66-a0d6-6393189dd262,EMP_1321,CLERK,BR_12,Initiate,335699.24,ACC_2835,ACC_505,NEFT,4717d447-d836-4e84-b8f4-776295475103,10.12.73.207,Loan EMI processed as per schedule.,Completed CBS upgrade training.,1,0,202.8,131,FYE,17,0
2026-03-13 17:47:16,4b73f126-7536-4893-8237-17fbb19ead86,EMP_1355,MANAGER,BR_10,Approve,798907.13,ACC_6672,ACC_429,RTGS,2fe8a4b5-4c7d-4063-80c6-e186f29a2fca,10.10.214.158,Account balance inquiry. Normal operation.,Annual leave approved.,1,0,111.8,15,FYE,17,0
2026-03-13 17:47:17,3bb6bd97-03e5-444e-adf5-89c181e4ccd9,EMP_1473,CLERK,BR_09,Initiate,80620.62,ACC_8874,ACC_297,IMPS,21ff5988-bd27-4414-a860-93d8bb16b017,208.244.25.77,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,1,0,76.8,90,FYE,17,0
2026-03-13 17:50:34,48a3a898-3c2b-4ecf-8b0c-2c845b53884a,EMP_1123,CLERK,BR_08,DB_Read,132027.02,ACC_9477,ACC_508,SYSTEM,717cd83f-feef-43b6-8ace-a7c0d2458158,10.8.250.24,Routine account inquiry. Resolved satisfactorily.,Completed fraud awareness workshop.,1,0,258.6,91,FYE,17,0
2026-03-13 17:53:54,792f9d35-d778-4382-a574-01a962d18eb6,EMP_1125,MANAGER,BR_11,Approve,103652.83,ACC_8797,ACC_540,IMPS,a9b8008f-dcd8-4dc6-8325-10f7eba28db1,10.11.195.202,Routine account inquiry. Resolved satisfactorily.,Target achieved for Q3 2025.,1,0,232.2,26,FYE,17,0
2026-03-13 17:54:42,6818ec8e-5144-4e24-add7-0ad3b7057a47,EMP_1176,CLERK,BR_19,Initiate,264998.88,ACC_6559,ACC_524,RTGS,b760f9a1-73e6-487f-879f-3ef671dea278,10.19.247.201,,,0,0,61.0,86,FYE,17,0
2026-03-13 18:04:50,644e9ae4-7b92-4bc3-9610-07fac5bf3101,EMP_1129,CLERK,BR_05,Initiate,77578.08,ACC_1305,ACC_240,NEFT,e8077d84-8cd1-4f90-9cbd-ed5d4d43161b,10.5.203.202,Loan EMI processed as per schedule.,Promoted to Senior Clerk. Effective April 2026.,0,0,231.1,116,FYE,18,0
2026-03-13 18:13:04,ab523063-f5ba-4f5b-ada6-661eceadbb2a,EMP_1456,IT_ADMIN,BR_14,SYSTEM_BULK_EXPORT,98.0,ACC_9903,ACC_266,SYSTEM,30c637d5-db55-43d4-865e-0ae0a0afc4cc,10.14.74.5,Standard NEFT processing — customer confirmed.,Completed CBS upgrade training.,1,0,0.008,41345,FYE,18,0
2026-03-13 18:23:52,32524f78-f6ef-49b7-b050-08c83d14e779,EMP_1085,MANAGER,BR_05,DB_Read,1481818.03,ACC_6625,ACC_359,SYSTEM,ac4785e0-eff0-4020-b973-e0d26f3eefd3,10.5.152.146,Account balance inquiry. Normal operation.,Promoted to Senior Clerk. Effective April 2026.,1,0,178.4,50,FYE,18,0
2026-03-13 18:26:18,b45a4d26-3969-4091-a5a9-45e8cab306db,EMP_1046,CLERK,BR_10,DB_Read,358115.42,ACC_3284,ACC_179,SYSTEM,4fd32c5c-9739-4856-860c-f07c3a333bcc,10.10.214.158,KYC update verified. Documents in order.,Annual leave approved.,1,0,266.3,127,FYE,18,0
2026-03-13 18:39:27,6859184f-bdf9-4ab8-84f7-33cf6a6d8868,EMP_1357,CLERK,BR_16,Initiate,109647.7,ACC_9257,ACC_412,NEFT,8d1374e6-c4f7-486d-9a31-665a033d7107,10.16.87.22,,,1,0,84.6,88,FYE,18,0
2026-03-13 18:42:46,76703f30-ef6e-48b3-93b5-9406f29941f5,EMP_1216,CLERK,BR_07,DB_Read,212068.12,ACC_9441,ACC_265,SYSTEM,b3e5588a-b40c-4b0d-ab6d-9033e8019294,10.7.120.115,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,1,0,77.9,105,FYE,18,0
2026-03-13 18:45:12,789ff6a7-f35b-468d-ac1f-c82010601008,EMP_1409,CLERK,BR_06,Initiate,175322.05,ACC_8579,ACC_232,IMPS,ff3000a6-5174-4831-bbca-daee9cc96ab5,10.6.172.203,IMPS transfer confirmed by customer.,Annual leave approved.,1,0,121.5,100,FYE,18,0
2026-03-13 18:52:33,a2f502a3-7056-40d6-8d91-11467166b457,EMP_1441,CLERK,BR_19,Initiate,484748.67,ACC_9202,ACC_306,RTGS,fb4c4344-d36e-41d5-82a7-f553227dd5f7,10.19.149.106,KYC update verified. Documents in order.,Annual leave approved.,1,0,162.6,123,FYE,18,0
2026-03-13 18:56:02,10900d30-3127-4a62-ae46-3bc5ad7c5eb6,EMP_1035,CLERK,BR_05,DB_Read,92140.97,ACC_1964,ACC_529,SYSTEM,07120bd0-a4b7-4187-9fc9-b5db7cdf6b9e,10.5.253.48,Standard NEFT processing — customer confirmed.,Transferred to BR_05 on mutual request.,1,0,48.3,100,FYE,18,0
2026-03-13 19:00:27,28ba4f48-ece6-43e2-9fdf-344f19c8a2fa,EMP_1226,CLERK,BR_04,DB_Read,441215.53,ACC_1174,ACC_205,SYSTEM,f6b1cd34-04ed-453b-a418-b0dabc232c21,10.4.55.158,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,1,0,106.9,124,FYE,19,0
2026-03-13 19:19:42,33348bb0-486f-4923-8ac3-bfe750f29512,EMP_1149,MANAGER,BR_13,Initiate,369659.67,ACC_1010,ACC_594,RTGS,0e710ad2-cc44-4061-adf9-b22544706a9f,10.13.50.206,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,1,0,76.5,15,FYE,19,0
2026-03-13 19:24:12,63179897-b7df-44ff-9a01-37652f055a7d,EMP_1118,CLERK,BR_08,DB_Read,126497.17,ACC_8922,ACC_543,SYSTEM,ac9cab65-fbc3-41b3-a0e0-dcdef3fae1f0,10.8.126.175,Routine account inquiry. Resolved satisfactorily.,Attended mandatory AML training.,1,0,82.6,85,FYE,19,0
2026-03-13 19:27:54,51770697-a26c-4856-b716-dbbc13b797dd,EMP_1240,MANAGER,BR_04,DB_Read,940756.77,ACC_9491,ACC_534,SYSTEM,b61a0fb9-1d3b-43a2-88da-bee86cf7e9ad,10.4.202.210,Customer verified transaction manually. No issues reported.,Promoted to Senior Clerk. Effective April 2026.,0,0,285.4,28,FYE,19,0
2026-03-13 19:28:20,b9e2b24f-e9af-42fa-81a2-47a9a6c38745,EMP_1420,CLERK,BR_08,Initiate,304794.4,ACC_8988,ACC_344,NEFT,3e8e8894-89a3-4496-9f99-e6b98fdbd2f1,10.8.76.43,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,1,0,64.0,84,FYE,19,0
2026-03-13 19:40:05,89f6037a-5f15-42e7-a167-31d52ed46660,EMP_1368,CLERK,BR_09,DB_Read,19839.8,ACC_9783,ACC_206,SYSTEM,0174aee6-f5ab-40e7-a426-7cae66dd92bd,10.9.215.96,Routine account inquiry. Resolved satisfactorily.,Transferred to BR_05 on mutual request.,1,0,151.8,91,FYE,19,0
2026-03-13 19:46:12,2022b91a-1615-4d75-bc36-6f3042a97cb3,EMP_1363,CLERK,BR_16,DB_Read,260064.79,ACC_1685,ACC_227,SYSTEM,044f0f68-f6d0-4ac6-9127-3fc6eadf7685,10.16.169.145,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,1,0,61.7,138,FYE,19,0
2026-03-13 19:49:51,6365aa3f-edb9-4b7f-b259-bfe1da94a513,EMP_1225,IT_ADMIN,BR_10,DB_Read,497.0,ACC_5787,ACC_212,SYSTEM,08154c70-e794-4bca-babd-453e7de31797,10.10.24.63,,,1,0,0.0076,70190,FYE,19,0
